,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Hệ thống sưởi và làm mát,amenity_An toàn nhà ở,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,amenity_Không bao gồm,price_per_night,prices_Phí vệ sinh,prices_Phí dịch vụ Airbnb,amenity_Gia đình,rating_Total,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,prices_Giảm giá cho thời gian ở dài hạn,prices_Ưu đãi đặc biệt,amenity_Quyền riêng tư và an toàn,prices_Giảm giá cho khách đặt sớm
55,https://www.airbnb.com.vn/rooms/734452501771189734?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702193995_2G3EhdAbAEXwiRXx&previous_page_section_name=1000,Căn hộ dịch vụ 1 giường R ấm cúng/ Phú Mỹ Hưng D7,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ nhà phố tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,['Hướng nhìn ra vườn'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là', 'Giá phơi quần áo', 'Két sắt']",['TV'],"['Điều hòa nhiệt độ', 'Hệ thống sưởi']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Máy pha cà phê']",,"['Sân hiên hoặc ban công riêng', 'Sân sau', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa']",['Không có: Camera an ninh trong nhà'],$21,$5,$16,"['Cũi', 'Sách và đồ chơi trẻ em']","4,50 · 8 đánh giá","4,4","4,6","4,8","4,4","4,8","4,4",-$12,,,
56,https://www.airbnb.com.vn/rooms/1018382728256454296?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-18&check_out=2023-12-23&source_impression_id=p3_1702193995_QEpVEmFNrDNcuqSV&previous_page_section_name=1000,Nhà tôi - Căn hộ có tầm nhìn ra vườn ở Thành phố Hồ Chí Minh,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hủy miễn phí trước 13 thg 12.,Tối đa 2 khách,['Hướng nhìn ra vườn'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ đồ']",['TV'],['Điều hòa nhiệt độ'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Ấm đun nước nóng', 'Bàn ăn', 'Cà phê']",,"['Sân hiên hoặc ban công riêng', 'Sân sau chung – Có hàng rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Ghế tắm nắng']","['Bể bơi', 'Thang máy', 'Chỗ đỗ xe có thu phí trong khuôn viên', 'Nhà một tầng']","['Cho phép thú cưng', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Hệ thống sưởi']",$26,$7,$19,['Tấm chắn lò sưởi'],,,,,,,,,-$23,,
57,https://www.airbnb.com.vn/rooms/558531062133919487?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702193995_ICxV6e8kjXi1N0p4&previous_page_section_name=1000,"Toàn bộ căn hộ tại Quận 7, Việt Nam",5 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ chung cư cao cấp tại Phú Mỹ, Việt Nam","Phú Mỹ, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 5 khách,,"['Máy sấy tóc', 'Dầu gội đầu', 'Dầu xả', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['Kết nối Ethernet', 'TV', 'Thiết bị tập thể dục', 'Bàn bóng bàn', 'Bàn bi-da', 'Sách và ấn phẩm để đọc', 'Rạp chiếu phim']","['Điều hòa nhiệt độ', 'Hệ thống sưởi']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh Panasonic', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp từ Other', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Nồi cơm điện', 'Bàn ăn']",,"['Khu vực ăn uống ngoài trời', 'Lò nướng BBQ', 'Ghế tắm nắng']","['Bể bơi', 'Bồn tắm nước nóng', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép ở dài hạn', 'Có dịch vụ dọn phòng 24 giờ, hằng ngày – có phụ phí']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu']",$33,$4,$24,['Sân chơi ngoài trời'],,,,,,,,,-$41,,
58,https://www.airbnb.com.vn/rooms/857716300683513286?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702193995_sqLRrZdON9adiWlS&previous_page_section_name=1000,Phòng góc tầng 15 rộng rãi @SECC•Crescent Mall,8 khách ·  · 3 phòng ngủ  ·  · 3 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 8 khách,"['Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra sông', 'Hướng nhìn ra thung lũng']","['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu Pantene/Sunsilk', 'Bồn cầu vệ sinh thông minh', 'Vòi sen tắm ngoài trời', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Màn chống muỗi', 'Nơi để quần áo: tủ quần áo và tủ ngăn kéo']","['Kết nối Ethernet', '50"" HDTV với Netflix', 'Thiết bị tập thể dục: máy tập toàn thân, tạ tay, máy tập đạp xe, máy chạy bộ, thảm yoga']","['Hệ thống điều hòa trung tâm', 'Quạt cầm tay', 'Hệ thống sưởi trung tâm']","['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc', 'Bộ phát Wi-fi bỏ túi']","['Bếp', 'Tủ lạnh LG', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp gas Other', 'Ấm đun nước nóng', 'Máy pha cà phê: bình pha cà phê kiểu pháp French Press', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Máy xay sinh tố', 'Nồi cơm điện', 'Bàn ăn', 'Cà phê']","['Ven sông/hồ/biển', 'Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']","['Sân hiên hoặc ban công riêng', 'Sân sau chung – Có hàng rào kín', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Xe đạp', 'Ghế tắm nắng']","['Miễn phí đỗ xe trên đường/phố', 'Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, vô cực', 'Thang máy', 'Thiết bị sạc xe điện', 'Phòng thể hình chung trong tòa nhà', 'Bãi đỗ xe có thu phí, ngoài khuôn viên', 'Bãi đỗ xe có thu phí, trong khuôn viên – 2 chỗ', 'Nhà một tầng']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo']",$55,,$39,"['Chấn song cửa sổ', 'Đồ bịt ổ điện', 'Sân chơi ngoài trời']",,,,,,,,,-$47,,
59,https://www.airbnb.com.vn/rooms/47985302?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702193995_a3yPrE6jfzpQ9LH0&previous_page_section_name=1000,Căn hộ đẹp với đầy đủ dịch vụ tại Phú Mỹ Hưng,2 khách ·  · 1 phòng ngủ  ·  · 1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng,"Toàn bộ căn hộ dịch vụ tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 2 khách,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Két sắt', 'Màn chống muỗi', 'Nơi để quần áo: tủ quần áo và tủ đồ']","['Kết nối Ethernet', '42"" HDTV với Netflix, Amazon Prime Video, Apple TV, HBO Max, Chromecast, truyền hình cáp tiêu chuẩn']",['Điều hòa không khí – hệ thống hai cụm không ống gió'],"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp từ bằng thép không gỉ', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Nồi cơm điện', 'Thùng rác có chức năng nén rác', 'Bàn ăn']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']",['Sân hiên hoặc ban công riêng'],"['Miễn phí đỗ xe trên đường/phố', 'Thang máy', 'Thiết bị sạc xe điện', 'Phòng thể hình chung ở gần chỗ ở', 'Bãi đỗ xe có thu phí, ngoài khuôn viên']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím']",['Không có: Hệ thống sưởi'],$27,,$19,['Chấn song cửa sổ'],,,,,,,,,,,
60,https://www.airbnb.com.vn/rooms/1038864721429227880?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702193995_4R1JIOtLBnPLWw9y&previous_page_section_name=1000,Căn hộ 2 phòng ngủ hiện đại | Quận 7 |HỒ BƠI | Phòng tập thể dục| Khu vực Bbq,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước khi nhận phòng lúc 11 thg 12.,Tối đa 4 khách,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['Kết nối Ethernet', 'TV']","['Điều hòa nhiệt độ', 'Hệ thống sưởi']","['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp', 'Ấm đun nước nóng', 'Máy pha cà phê', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Đồ dùng nướng thịt ngoài trời', 'Bàn ăn', 'Cà phê']",['Lối vào riêng'],"['Sân hoặc ban công', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời', 'Lò nướng BBQ', 'Ghế tắm nắng']","['Bể bơi', 'Thang máy', 'Phòng tập thể hình', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên', 'Nhà một tầng']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Bàn phím', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Máy phát hiện khí CO']",$47,,$33,"['Chấn song cửa sổ', 'Rào chắn an toàn cho em bé', 'Phòng chơi cho trẻ em', 'Sân chơi ngoài trời']",,,,,,,,,-$59,,
61,https://www.airbnb.com.vn/rooms/1028709773620185906?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702193995_lB0jjIzh1ySsMs5k&previous_page_section_name=1000,Kacherlyn,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 4 khách,,"['Máy sấy tóc', 'Dầu gội đầu .', 'Dầu xả .', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo: tủ quần áo']","['TV', 'Rạp chiếu phim']",['Quạt trần'],"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh .', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Bếp điện Other', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']",,"['Sân hoặc ban công', 'Khu vực ăn uống ngoài trời', 'Lò nướng BBQ']","['Bể bơi', 'Phòng xông hơi chung', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Có dịch vụ dọn phòng từ 09:00 đến 18:00, hằng ngày – có phụ phí', 'Chủ nhà chào đón bạn']","['Không có: Máy sấy quần áo', 'Không có: Điều hòa nhiệt độ', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",$46,,$32,['Sân chơi ngoài trời'],1 đánh giá,,,,,,,,,,
62,https://www.airbnb.com.vn/rooms/762998778743772119?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1530005409&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702193995_guJy6g%2FReiHgj7AM&previous_page_section_name=1000,Mây 6 - Căn hộ một phòng ngủ,1 giường ·  · Phòng vệ sinh chung,"Phòng tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 3 khách,,,"['Máy sấy phí Miễn phí – Trong căn hộ', 'Bàn là']",['TV'],['Điều hòa nhiệt độ'],,['Wi-fi'],"['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc']",,['Sân hoặc ban công'],['Chỗ đỗ xe miễn phí tại nơi ở'],,"['Không có: Camera an ninh trong nhà', 'Không có: Máy giặt', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$34,,$24,,,,,,,,,,,"['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Bình chữa cháy']",
63,https://www.airbnb.com.vn/rooms/891596121993811775?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702193995_VHMOznV%2Bp5dh0VhK&previous_page_section_name=1000,Sky89Luxury RiverView_Phòng xông hơi khô_Hồ bơi,4 khách ·  · 2 phòng ngủ  ·  · 2 giường ·  · 2 phòng tắm,,"Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 4 khách,"['Hướng nhìn ra vịnh', 'Hướng nhìn ra đường chân trời thành phố', 'Hướng nhìn ra cảng', 'Hướng nhìn ra công viên', 'Hướng nhìn ra sông']",['Máy sấy tóc'],"['Máy giặt phí Miễn phí – Trong căn hộ', 'Bàn là']","['TV', 'Thiết bị tập thể dục']",['Điều hòa không khí – hệ thống hai cụm không ống gió'],"['Máy báo khói', 'Bình chữa cháy']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc']",['Lối vào khu nghỉ dưỡng'],"['Sân sau riêng – Có hàng rào kín', 'Khu vực ăn uống ngoài trời', 'Bếp ngoài trời', 'Lò nướng BBQ']","['Bể bơi Chung ngoài trời – có sẵn hoặc phục vụ quanh năm, mở cửa theo giờ giấc cụ thể, hồ bơi tiêu chuẩn, kích thước chuẩn olympic, tầng thượng, vô cực, đồ chơi ở bể bơi', 'Thiết bị sạc xe điện', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Cho phép thú cưng', 'Tự nhận phòng', 'Hộp khóa']","['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$38,,$27,"['Bộ dụng cụ ăn uống cho trẻ em', 'Sân chơi ngoài trời']","4,88 · 8 đánh giá",,,,,,,,,,
64,https://www.airbnb.com.vn/rooms/1028648637725705969?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1789925061&check_in=2023-12-11&check_out=2023-12-16&source_impression_id=p3_1702193995_pa5UgZEsiKw7WxTj&previous_page_section_name=1000,Phòng khách và phòng ngủ riêng,2 phòng ngủ  ·  · 2 giường ·  · Phòng tắm khép kín,"Phòng tại Quận 7, Việt Nam","Quận 7, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 15:00, 10 thg 12.",Tối đa 2 khách,,,['Máy giặt'],['TV'],['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']",['Bếp'],,,"['Bể bơi', 'Chỗ đỗ xe có thu phí trong khuôn viên']",,"['Không có: Camera an ninh trong nhà', 'Không có: Máy sấy quần áo', 'Không có: Tiện nghi thiết yếu', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",$17,,$12,,1 đánh giá,,,,,,,,-$21,"['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",
