,url,title,bed,title2,location,badge,cancellation_policy,accommodates,amenity_Hướng nhìn đẹp mắt,amenity_Phòng tắm,amenity_Phòng ngủ và giặt ủi,amenity_Giải trí,amenity_Gia đình,amenity_Hệ thống sưởi và làm mát,amenity_Quyền riêng tư và an toàn,amenity_Internet và văn phòng,amenity_Đồ dùng nấu bếp và ăn uống,amenity_Các đặc điểm về vị trí,amenity_Ngoài trời,amenity_Chỗ đỗ xe và cơ sở vật chất,amenity_Dịch vụ,rating_Total,rating_Mức độ sạch sẽ,rating_Độ chính xác,rating_Nhận phòng,rating_Giao tiếp,rating_Vị trí,rating_Giá trị,price_per_night,prices_Phí vệ sinh,prices_Phí dịch vụ Airbnb,amenity_An toàn nhà ở,amenity_Không bao gồm,prices_Ưu đãi đặc biệt,prices_Giảm giá cho thời gian ở dài hạn,prices_Giảm giá cho khách đặt sớm
48,https://www.airbnb.com.vn/rooms/690861121722657217?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-26&check_out=2023-12-31&source_impression_id=p3_1702197361_Xm9KPTGYURnm%2BsgG&previous_page_section_name=1000,D1 Central Cozy Studio 30 m2 & Netflix &Bếp 2F,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng,"Toàn bộ căn hộ dịch vụ tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 14:00, 12 thg 12.",Tối đa 2 khách,,"['Máy sấy tóc', 'Dầu gội đầu', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Đã thanh toán – Trong toà nhà', 'Máy sấy phí Đã thanh toán – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là', 'Nơi để quần áo: tủ quần áo']","['42"" TV với Netflix, truyền hình cáp tiêu chuẩn']",['Chấn song cửa sổ'],['Điều hòa không khí – hệ thống hai cụm không ống gió'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Bát đĩa và đồ bạc', 'Bếp từ Other bằng thép không gỉ', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Thùng rác có chức năng nén rác', 'Bàn ăn']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa']","4,75 · 20 đánh giá","4,8","4,8","5,0","4,8","4,7","4,7",$32,,$22,"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO']",['Không có: Hệ thống sưởi'],,,
49,https://www.airbnb.com.vn/rooms/767689856066677556?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-16&check_out=2023-12-21&source_impression_id=p3_1702197361_rpKUf4gfZa2MdevQ&previous_page_section_name=1000,Grandma Lu Saigon - Thị trấn Nhật Bản - Phòng riêng,1 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 10 phòng tắm chung,"Phòng riêng tại nhà phố tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Hủy miễn phí trước 15 thg 12.,Tối đa 1 khách,,"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu unknown', 'Xà phòng tắm unknown', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Đã thanh toán – Trong toà nhà', 'Máy sấy phí Đã thanh toán – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Giá phơi quần áo', 'Nơi để quần áo: tủ ngăn kéo']",,['Miếng bịt góc bàn'],"['Hệ thống điều hòa trung tâm', 'Máy điều hòa không khí gắn trên cửa sổ', 'Điều hòa không khí – hệ thống hai cụm không ống gió']",,"['Wi-fi', 'Không gian riêng để làm việc']",,,"['Sân hoặc ban công', 'Khu vực ăn uống ngoài trời']","['Thang máy', 'Bãi đỗ xe có thu phí, ngoài khuôn viên']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","4,68 · 47 đánh giá","4,7","4,8","4,8","4,7","4,9","4,7",$14,,,"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Không có: Bếp', 'Không có: TV', 'Không có: Lối vào riêng', 'Không có: Hệ thống sưởi']",,,
50,https://www.airbnb.com.vn/rooms/579566237148508982?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702197361_aTfYPLKT1IAi%2F4Vg&previous_page_section_name=1000,"Căn hộ dễ thương kiyo12, có ban công, bồn tắm, bếp",2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm đầy đủ và 1 phòng vệ sinh cơ bản riêng,"Phòng tại căn hộ khách sạn tại Bến Nghé, Việt Nam","Bến Nghé, Thành phố Hồ Chí Minh, Việt Nam",,Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 2 khách,,"['Bồn tắm', 'Máy sấy tóc', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt – Trong tòa nhà', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Két sắt', 'Nơi để quần áo: tủ quần áo']",['TV'],,"['Điều hòa nhiệt độ', 'Quạt trần']",,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']",,['Sân hiên hoặc ban công chung'],"['Bồn tắm nước nóng riêng', 'Thang máy']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa']","4,74 · 34 đánh giá","4,8","4,8","4,6","4,6","4,5","4,7",$27,,$19,"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",,,
51,https://www.airbnb.com.vn/rooms/39474890?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=897645946&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197361_anGW9t9%2FhnuI8a2w&previous_page_section_name=1000,T&D 2 Cozy - Netflix- Quận 1- Yên tĩnh - Bùi Viện,,,"Quận 1, Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận tiền hoàn lại cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền phí dịch vụ hoặc chi phí cho các đêm bạn đã ở.,Tối đa 2 khách,,"['Máy sấy tóc', 'Dầu gội đầu', 'Nước nóng']","['Máy giặt', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Mành chắn sáng cho phòng', 'Bàn là']","['40"" HDTV với truyền hình cáp tiêu chuẩn, Amazon Prime Video, Netflix']","['Ghế ăn cho bé', 'Chấn song cửa sổ']",['Máy điều hòa không khí gắn trên cửa sổ'],"['Khóa ở cửa phòng ngủ', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi nhanh – 81 Mbps', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Phòng khách riêng']","['Cho phép gửi hành lý', 'Cho phép hút thuốc', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Khóa thông minh']","4,80 · 132 đánh giá",,,,,,,$17,$2,$12,,['Không có: Hệ thống sưởi'],,,
52,https://www.airbnb.com.vn/rooms/718021576579034198?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-17&check_out=2023-12-22&source_impression_id=p3_1702197361_eX9L8Xk3LOvvmNQR&previous_page_section_name=1000,"P""m"" p_link_ : Căn hộ công nghiệp quyến rũ ở trung tâm D1",4 khách ·  · 1 phòng ngủ  ·  · 2 giường ·  · 1 phòng tắm,"Toàn bộ tầng lửng tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích","Hủy miễn phí trước 14:00, 12 thg 12.",Tối đa 4 khách,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Nước nóng']","['Máy giặt', 'Máy sấy phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Bàn là', 'Két sắt', 'Nơi để quần áo']","['TV', 'Hệ thống âm thanh Bluetooth của marshall']",['Chấn song cửa sổ'],['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Máy pha cà phê: máy pha cà phê kiểu nhỏ giọt, bình pha cà phê kiểu pháp French Press', 'Ly uống rượu vang', 'Máy nướng bánh mỳ', 'Bàn ăn', 'Cà phê']",,,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']","['Cho phép gửi hành lý', 'Tự nhận phòng', 'Hộp khóa']",,,,,,,,$65,,$46,"['Camera an ninh trong nhà', 'Máy báo khói', 'Bình chữa cháy', 'Bộ sơ cứu']","['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",,,
53,https://www.airbnb.com.vn/rooms/41490056?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197361_ExUwlLNczid8Ow%2Bj&previous_page_section_name=1000,Địa danh căn hộ 1BR-Stunning5 Vinhomes Central Park,3 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Thành phố Hồ Chí Minh, Việt Nam","Thành phố Hồ Chí Minh, Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Đặt phòng/đặt chỗ này không được hoàn tiền.,Tối đa 3 khách,,"['Máy sấy tóc', 'Dầu gội đầu']","['Máy giặt', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Bàn là']",['TV'],,['Điều hòa nhiệt độ'],,['Wi-fi'],"['Bếp', 'Tủ lạnh']",['Lối vào riêng'],,"['Chỗ đỗ xe miễn phí tại nơi ở', 'Bể bơi', 'Phòng tập thể hình']","['Tự nhận phòng', 'Hộp khóa']",,,,,,,,$35,$4,$25,['Máy báo khói'],"['Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi', 'Không có: Nước nóng']",,,
54,https://www.airbnb.com.vn/rooms/42141493?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1523233612&check_in=2023-12-13&check_out=2023-12-18&source_impression_id=p3_1702197362_xmPxbkTGXHjC6Bok&previous_page_section_name=1000,"Chỗ ở một phòng ngủ đáng yêu tại Quận 1, TP.HCM",1 giường ·  · Phòng tắm khép kín,"Phòng tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,"Hủy miễn phí trước 14:00, 12 thg 12.",Tối đa 2 khách,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu Sunsilk', 'Dầu xả Sunsilk', 'Xà phòng tắm Lifebouy', 'Bồn cầu vệ sinh thông minh', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Đã thanh toán – Trong toà nhà', 'Máy sấy phí Đã thanh toán – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Bàn là', 'Nơi để quần áo: tủ ngăn kéo']","['Kết nối Ethernet', '42"" HDTV với Netflix, truyền hình cáp tiêu chuẩn', 'Sách và ấn phẩm để đọc']","['Ghế ăn cho bé', 'Đề xuất người trông trẻ']","['Máy điều hòa không khí gắn trên cửa sổ', 'Quạt trần', 'Hệ thống sưởi']","['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Ấm đun nước nóng']",['Hiệu giặt ủi tự động gần đây'],['Sân hiên hoặc ban công chung'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy', 'Thiết bị sạc xe điện', 'Chỗ đỗ xe có thu phí trên đường, ngoài khuôn viên', 'Nhà để xe có thu phí, trong khuôn viên – 1 chỗ']","['Cho phép thú cưng', 'Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Nhân viên trực cửa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","4,86 · 29 đánh giá","4,7","4,8","4,9","4,9","4,8","4,8",$20,$5,$15,,,,,
55,https://www.airbnb.com.vn/rooms/1040920967162272181?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-18&check_out=2023-12-23&source_impression_id=p3_1702197362_pACXVf%2FTeXb2v4Lu&previous_page_section_name=1000,Wabi Sabi + Secret Garden +Netflix @100m@Ben Thanh,2 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Bạn được hoàn tiền một phần nếu hủy trước 11 thg 12.,Tối đa 2 khách,,"['Bồn tắm', 'Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Bồn cầu vệ sinh thông minh', 'Vòi sen tắm ngoài trời', 'Nước nóng', 'Sữa tắm']","['Máy giặt', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bàn là', 'Nơi để quần áo']","['Kết nối Ethernet', 'TV']",['Ghế ăn cho bé'],['Điều hòa nhiệt độ'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp', 'Lò nướng', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']",,"['Sân hoặc ban công', 'Sân sau', 'Khu vực ăn uống ngoài trời']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Bồn tắm nước nóng', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Chỗ đỗ xe có thu phí trong khuôn viên']","['Tự nhận phòng', 'Khóa thông minh']",,,,,,,,$41,$13,,['Camera an ninh trong nhà'],"['Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",,,
56,https://www.airbnb.com.vn/rooms/744594831716635845?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1513686418&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197362_%2Bx%2B7dujm2BVx01lt&previous_page_section_name=1000,"(Mới)*L21 @Cozy, Phòng nhìn ra thành phố,Quận 1,Thang máy",,,"Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 2 khách,['Hướng nhìn ra đường chân trời thành phố'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là']","['Kết nối Ethernet', '32"" HDTV với Netflix']",,['Điều hòa không khí – hệ thống hai cụm không ống gió'],"['Khóa ở cửa phòng ngủ', 'Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Tủ lạnh mini', 'Tủ đông', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']",,['Nội thất ngoài trời'],"['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","4,73 · 26 đánh giá",,,,,,,$21,$4,$15,,"['Không có: Máy sấy phí Miễn phí – Trong toà nhà', 'Không có: Hệ thống sưởi']",,,
57,https://www.airbnb.com.vn/rooms/1015123164033448043?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-01-07&check_out=2024-01-12&source_impression_id=p3_1702197362_IXHRt1NBUsPsGkXh&previous_page_section_name=1000,Máy chiếu•Bếp• Đèn nội thất ~5 phút đến Bùi Viện,2 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam","Được khách
yêu thích",Hủy miễn phí trong 48 giờ.,Tối đa 2 khách,['Hướng nhìn ra sân trong'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Xà phòng tắm Hazeline', 'Nước nóng', 'Sữa tắm']","['Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['100"" HDTV với Netflix', 'Phòng theo chủ đề', 'Trò chơi kích thước lớn']","['Chấn song cửa sổ', 'Các trò chơi với bảng/bàn cờ']",['Hệ thống điều hòa trung tâm'],,"['Wi-fi nhanh – 166 Mbps', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh Beko 90L', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ lạnh mini', 'Bếp điện Bear', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Bàn ăn', 'Cà phê']",['Hiệu giặt ủi tự động gần đây'],"['Sân hiên hoặc ban công riêng', 'Sân sau', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Miễn phí đỗ xe trên đường/phố', 'Bãi đỗ xe có thu phí, ngoài khuôn viên', 'Bãi đỗ xe có thu phí, trong khuôn viên']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']",,,,,,,,$32,$7,$24,"['Camera an ninh trong nhà', 'Bình chữa cháy', 'Bộ sơ cứu']","['Không có: Máy giặt', 'Không có: Máy sấy quần áo', 'Không có: Máy báo khói', 'Không có: Máy phát hiện khí CO', 'Không có: Hệ thống sưởi']",,,
58,https://www.airbnb.com.vn/rooms/744595478512900540?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197362_ascUJv8nx51%2BTZj5&previous_page_section_name=1000,"(Mới)*L13@Ấm áp, phòng tắm riêng, Quận 1, Thang máy",1 khách ·  · 1 phòng ngủ  ·  · 1 giường ·  · 1 phòng tắm riêng,"Phòng riêng tại nhà tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 1 khách,['Hướng nhìn ra vườn'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Đã thanh toán – Trong toà nhà', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Thêm chăn gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Màn chống muỗi']","['32"" HDTV với Netflix']",,['Điều hòa không khí – hệ thống hai cụm không ống gió'],,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Tủ lạnh mini', 'Tủ đông', 'Ấm đun nước nóng', 'Nồi cơm điện', 'Bàn ăn']","['Lối vào riêng', 'Hiệu giặt ủi tự động gần đây']","['Sân hiên hoặc ban công riêng', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời']","['Chỗ đỗ xe miễn phí tại nơi ở', 'Thang máy']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']","4,74 · 31 đánh giá","4,7","4,9","4,8","4,9","4,7","4,7",$17,$4,$13,"['Camera an ninh trong nhà', 'Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']","['Không có: Máy sấy phí Miễn phí – Trong toà nhà', 'Không có: Hệ thống sưởi']",,,
59,https://www.airbnb.com.vn/rooms/1038301522241010029?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-12-10&check_out=2023-12-15&source_impression_id=p3_1702197362_Ftdo5WPAhc3NnwgN&previous_page_section_name=1000,Studio KHUYẾN MÃI LỚN @Madison/JapanTown/nhà bếp/máy giặt,3 khách ·  · Phòng studio ·  · 1 giường ·  · 1 phòng tắm,"Toàn bộ căn hộ cho thuê tại Quận 1, Việt Nam","Quận 1, Thành phố Hồ Chí Minh, Việt Nam",,Hoàn tiền một phần: Nhận lại 50% chi phí cho tất cả các đêm cách thời điểm bạn hủy 24 giờ trở lên. Không được hoàn tiền cho số đêm bạn đã ở hoặc phí dịch vụ.,Tối đa 3 khách,['Hướng nhìn ra thung lũng'],"['Máy sấy tóc', 'Sản phẩm vệ sinh', 'Dầu gội đầu', 'Dầu xả', 'Xà phòng tắm', 'Nước nóng', 'Sữa tắm']","['Máy giặt phí Miễn phí – Trong căn hộ', 'Máy sấy quần áo', 'Tiện nghi thiết yếu', 'Móc treo quần áo', 'Bộ chăn ga gối', 'Mành chắn sáng cho phòng', 'Bàn là', 'Giá phơi quần áo', 'Nơi để quần áo']","['TV', 'Thiết bị tập thể dục: tạ tay, máy tập đạp xe, máy chạy bộ, thảm yoga']","['Bộ dụng cụ ăn uống cho trẻ em', 'Sân chơi ngoài trời']","['Điều hòa nhiệt độ', 'Hệ thống sưởi']",,"['Wi-fi', 'Không gian riêng để làm việc']","['Bếp', 'Tủ lạnh', 'Lò vi sóng', 'Đồ nấu ăn cơ bản', 'Bát đĩa và đồ bạc', 'Tủ đông', 'Bếp điện', 'Ấm đun nước nóng', 'Ly uống rượu vang', 'Nồi cơm điện', 'Bàn ăn', 'Cà phê']",,"['Sân hiên hoặc ban công chung', 'Sân sau', 'Nội thất ngoài trời', 'Khu vực ăn uống ngoài trời', 'Ghế tắm nắng']","['Hồ bơi Chung', 'Thang máy', 'Phòng thể hình chung trong tòa nhà', 'Chỗ đỗ xe ngoài khuôn viên, có thu phí', 'Bãi đỗ xe có thu phí, trong khuôn viên', 'Nhà một tầng']","['Cho phép gửi hành lý', 'Cho phép ở dài hạn', 'Tự nhận phòng', 'Hộp khóa', 'Có dịch vụ dọn vệ sinh trong thời gian ở']",,,,,,,,$45,$10,$33,"['Máy báo khói', 'Máy phát hiện khí CO', 'Bình chữa cháy', 'Bộ sơ cứu']",['Không có: Camera an ninh trong nhà'],-$57,,
